"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerClubComparatorLowerCaseJaccard record1Value","[1] PlayerClubComparatorLowerCaseJaccard record2Value","[1] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard similarity","[1] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[2] PlayerNameComparatorEqual record1Value","[2] PlayerNameComparatorEqual record2Value","[2] PlayerNameComparatorEqual record1PreprocessedValue","[2] PlayerNameComparatorEqual record2PreprocessedValue","[2] PlayerNameComparatorEqual similarity","[2] PlayerNameComparatorEqual postproccesedSimilarity","[3] PlayerClubComparatorJaccard record1Value","[3] PlayerClubComparatorJaccard record2Value","[3] PlayerClubComparatorJaccard record1PreprocessedValue","[3] PlayerClubComparatorJaccard record2PreprocessedValue","[3] PlayerClubComparatorJaccard similarity","[3] PlayerClubComparatorJaccard postproccesedSimilarity","[4] PlayerClubComparatorLevenshtein record1Value","[4] PlayerClubComparatorLevenshtein record2Value","[4] PlayerClubComparatorLevenshtein record1PreprocessedValue","[4] PlayerClubComparatorLevenshtein record2PreprocessedValue","[4] PlayerClubComparatorLevenshtein similarity","[4] PlayerClubComparatorLevenshtein postproccesedSimilarity","[5] PlayerNameComparatorLevenshtein record1Value","[5] PlayerNameComparatorLevenshtein record2Value","[5] PlayerNameComparatorLevenshtein record1PreprocessedValue","[5] PlayerNameComparatorLevenshtein record2PreprocessedValue","[5] PlayerNameComparatorLevenshtein similarity","[5] PlayerNameComparatorLevenshtein postproccesedSimilarity","[6] PlayerBirthdateComparator record1Value","[6] PlayerBirthdateComparator record2Value","[6] PlayerBirthdateComparator record1PreprocessedValue","[6] PlayerBirthdateComparator record2PreprocessedValue","[6] PlayerBirthdateComparator similarity","[6] PlayerBirthdateComparator postproccesedSimilarity","[7] PlayerJerseyNumberComparatorEqual record1Value","[7] PlayerJerseyNumberComparatorEqual record2Value","[7] PlayerJerseyNumberComparatorEqual record1PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual record2PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual similarity","[7] PlayerJerseyNumberComparatorEqual postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerNameComparatorMongeElkan record1Value","[9] PlayerNameComparatorMongeElkan record2Value","[9] PlayerNameComparatorMongeElkan record1PreprocessedValue","[9] PlayerNameComparatorMongeElkan record2PreprocessedValue","[9] PlayerNameComparatorMongeElkan similarity","[9] PlayerNameComparatorMongeElkan postproccesedSimilarity"
"WekaMatchingRule","tm_5606","eafc_8779","2.0228227750069953E-5",,"Alexsandro","Agirrezabala","Alexsandro","Agirrezabala","0.0","0.0","LOSC Lille","Athletic Club","losc lille","athletic club","0.0","0.0","Alexsandro","Agirrezabala","Alexsandro","Agirrezabala","0.0","0.0","LOSC Lille","Athletic Club","LOSC Lille","Athletic Club","0.0","0.0","LOSC Lille","Athletic Club","LOSC Lille","Athletic Club","0.23076923076923073","0.23076923076923073","Alexsandro","Agirrezabala","Alexsandro","Agirrezabala","0.16666666666666663","0.16666666666666663","1999-08-09T00:00","2000-12-26T00:00","1999-08-09T00:00","2000-12-26T00:00","0.6666666666666667","0.6666666666666667","4","13","4","13","0.0","0.0","1999-08-09T00:00","2000-12-26T00:00","1999-08-09T00:00","2000-12-26T00:00","0.0","0.0","Alexsandro","Agirrezabala","Alexsandro","Agirrezabala","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","eafc_4540","tm_4091",,"1","K. Machida","Koki Machida","K. Machida","Koki Machida","0.3333333333333333","0.3333333333333333","Union Saint-Gilloise","Royale Union Saint-Gilloise","union saint-gilloise","royale union saint-gilloise","0.75","0.0","K. Machida","Koki Machida","K. Machida","Koki Machida","0.0","0.0","Union Saint-Gilloise","Royale Union Saint-Gilloise","Union Saint-Gilloise","Royale Union Saint-Gilloise","0.75","0.0","Union Saint-Gilloise","Royale Union Saint-Gilloise","Union Saint-Gilloise","Royale Union Saint-Gilloise","0.7407407407407407","0.7407407407407407","K. Machida","Koki Machida","K. Machida","Koki Machida","0.75","0.75","1997-08-25T00:00","1997-08-25T00:00","1997-08-25T00:00","1997-08-25T00:00","1.0","1.0","28","28","28","28","1.0","1.0","1997-08-25T00:00","1997-08-25T00:00","1997-08-25T00:00","1997-08-25T00:00","1.0","1.0","K. Machida","Koki Machida","K. Machida","Koki Machida","0.625","0.625"
"WekaMatchingRule","tm_5606","eafc_3088","3.4056610375078904E-5",,"Alexsandro","Aarón","Alexsandro","Aarón","0.0","0.0","LOSC Lille","Las Palmas","losc lille","las palmas","0.0","0.0","Alexsandro","Aarón","Alexsandro","Aarón","0.0","0.0","LOSC Lille","Las Palmas","LOSC Lille","Las Palmas","0.0","0.0","LOSC Lille","Las Palmas","LOSC Lille","Las Palmas","0.30000000000000004","0.30000000000000004","Alexsandro","Aarón","Alexsandro","Aarón","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","1995-09-27T00:00","1999-08-09T00:00","1995-09-27T00:00","0.0","0.0","4","1","4","1","0.0","0.0","1999-08-09T00:00","1995-09-27T00:00","1999-08-09T00:00","1995-09-27T00:00","0.0","0.0","Alexsandro","Aarón","Alexsandro","Aarón","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_9318","eafc_6417","9.153602129769924E-6",,"Alemão","A. Abdu","Alemão","A. Abdu","0.0","0.0",,"Abha","","abha","0.0","0.0","Alemão","A. Abdu","Alemão","A. Abdu","0.0","0.0",,"Abha",,"Abha","0.0","0.0",,"Abha",,"Abha","0.0","0.0","Alemão","A. Abdu","Alemão","A. Abdu","0.1428571428571429","0.1428571428571429","1998-04-01T00:00","1996-08-08T00:00","1998-04-01T00:00","1996-08-08T00:00","0.33333333333333337","0.33333333333333337","14","71","14","71","0.0","0.0","1998-04-01T00:00","1996-08-08T00:00","1998-04-01T00:00","1996-08-08T00:00","0.0","0.0","Alemão","A. Abdu","Alemão","A. Abdu","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","eafc_11630","tm_3138",,"1","He Youzu","Youzu He","He Youzu","Youzu He","1.0","1.0","Cangzhou Mighty Lions","Cangzhou Mighty Lions","cangzhou mighty lions","cangzhou mighty lions","1.0","0.0","He Youzu","Youzu He","He Youzu","Youzu He","0.0","0.0","Cangzhou Mighty Lions","Cangzhou Mighty Lions","Cangzhou Mighty Lions","Cangzhou Mighty Lions","1.0","1.0","Cangzhou Mighty Lions","Cangzhou Mighty Lions","Cangzhou Mighty Lions","Cangzhou Mighty Lions","1.0","1.0","He Youzu","Youzu He","He Youzu","Youzu He","0.25","0.25","1998-10-26T00:00","1998-10-26T00:00","1998-10-26T00:00","1998-10-26T00:00","1.0","1.0","24","24","24","24","1.0","1.0","1998-10-26T00:00","1998-10-26T00:00","1998-10-26T00:00","1998-10-26T00:00","1.0","1.0","He Youzu","Youzu He","He Youzu","Youzu He","1.0","1.0"
"WekaMatchingRule","eafc_6396","tm_7445",,"1","M. Kilman","Max Kilman","M. Kilman","Max Kilman","0.3333333333333333","0.3333333333333333","Wolverhampton Wanderers","Wolverhampton Wanderers","wolverhampton wanderers","wolverhampton wanderers","1.0","0.0","M. Kilman","Max Kilman","M. Kilman","Max Kilman","0.0","0.0","Wolverhampton Wanderers","Wolverhampton Wanderers","Wolverhampton Wanderers","Wolverhampton Wanderers","1.0","1.0","Wolverhampton Wanderers","Wolverhampton Wanderers","Wolverhampton Wanderers","Wolverhampton Wanderers","1.0","1.0","M. Kilman","Max Kilman","M. Kilman","Max Kilman","0.8","0.8","1997-05-23T00:00","1997-05-23T00:00","1997-05-23T00:00","1997-05-23T00:00","1.0","1.0","23","23","23","23","1.0","1.0","1997-05-23T00:00","1997-05-23T00:00","1997-05-23T00:00","1997-05-23T00:00","1.0","1.0","M. Kilman","Max Kilman","M. Kilman","Max Kilman","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","eafc_3344","tm_7721",,"1","J. Omlin","Jonas Omlin","J. Omlin","Jonas Omlin","0.3333333333333333","0.3333333333333333","Borussia Mönchengladbach","Borussia Mönchengladbach","borussia mönchengladbach","borussia mönchengladbach","1.0","0.0","J. Omlin","Jonas Omlin","J. Omlin","Jonas Omlin","0.0","0.0","Borussia Mönchengladbach","Borussia Mönchengladbach","Borussia Mönchengladbach","Borussia Mönchengladbach","1.0","1.0","Borussia Mönchengladbach","Borussia Mönchengladbach","Borussia Mönchengladbach","Borussia Mönchengladbach","1.0","1.0","J. Omlin","Jonas Omlin","J. Omlin","Jonas Omlin","0.6363636363636364","0.6363636363636364","1994-01-10T00:00","1994-01-10T00:00","1994-01-10T00:00","1994-01-10T00:00","1.0","1.0","1","1","1","1","1.0","1.0","1994-01-10T00:00","1994-01-10T00:00","1994-01-10T00:00","1994-01-10T00:00","1.0","1.0","J. Omlin","Jonas Omlin","J. Omlin","Jonas Omlin","0.6","0.6"
"WekaMatchingRule","eafc_5190","tm_2207",,"1","Nouhou","Nouhou","Nouhou","Nouhou","1.0","1.0","Seattle Sounders","Seattle Sounders FC","seattle sounders","seattle sounders fc","0.6666666666666666","0.0","Nouhou","Nouhou","Nouhou","Nouhou","1.0","1.0","Seattle Sounders","Seattle Sounders FC","Seattle Sounders","Seattle Sounders FC","0.6666666666666666","0.0","Seattle Sounders","Seattle Sounders FC","Seattle Sounders","Seattle Sounders FC","0.8421052631578947","0.8421052631578947","Nouhou","Nouhou","Nouhou","Nouhou","1.0","1.0","1997-06-23T00:00","1997-06-23T00:00","1997-06-23T00:00","1997-06-23T00:00","1.0","1.0","5","5","5","5","1.0","1.0","1997-06-23T00:00","1997-06-23T00:00","1997-06-23T00:00","1997-06-23T00:00","1.0","1.0","Nouhou","Nouhou","Nouhou","Nouhou","1.0","1.0"
"WekaMatchingRule","tm_9265","eafc_7284","1.5927295549080674E-5",,"Anuar","Adrián","Anuar","Adrián","0.0","0.0","Real Valladolid CF","Deportivo Alavés","real valladolid cf","deportivo alavés","0.0","0.0","Anuar","Adrián","Anuar","Adrián","0.0","0.0","Real Valladolid CF","Deportivo Alavés","Real Valladolid CF","Deportivo Alavés","0.0","0.0","Real Valladolid CF","Deportivo Alavés","Real Valladolid CF","Deportivo Alavés","0.11111111111111116","0.11111111111111116","Anuar","Adrián","Anuar","Adrián","0.16666666666666663","0.16666666666666663","1995-01-15T00:00","2000-12-12T00:00","1995-01-15T00:00","2000-12-12T00:00","0.0","0.0","23","33","23","33","0.0","0.0","1995-01-15T00:00","2000-12-12T00:00","1995-01-15T00:00","2000-12-12T00:00","0.0","0.0","Anuar","Adrián","Anuar","Adrián","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","eafc_5162","tm_4222",,"1","K. Denkey","Kévin Denkey","K. Denkey","Kévin Denkey","0.3333333333333333","0.3333333333333333","Cercle Brugge","Cercle Brugge","cercle brugge","cercle brugge","1.0","0.0","K. Denkey","Kévin Denkey","K. Denkey","Kévin Denkey","0.0","0.0","Cercle Brugge","Cercle Brugge","Cercle Brugge","Cercle Brugge","1.0","1.0","Cercle Brugge","Cercle Brugge","Cercle Brugge","Cercle Brugge","1.0","1.0","K. Denkey","Kévin Denkey","K. Denkey","Kévin Denkey","0.6666666666666667","0.6666666666666667","2000-11-30T00:00","2000-11-30T00:00","2000-11-30T00:00","2000-11-30T00:00","1.0","1.0","9","9","9","9","1.0","1.0","2000-11-30T00:00","2000-11-30T00:00","2000-11-30T00:00","2000-11-30T00:00","1.0","1.0","K. Denkey","Kévin Denkey","K. Denkey","Kévin Denkey","0.6","0.6"
"WekaMatchingRule","tm_3041","eafc_2777","1.2277550354436023E-5",,"Andrigo","Aketxe","Andrigo","Aketxe","0.0","0.0","Chengdu Rongcheng","SD Eibar","chengdu rongcheng","sd eibar","0.0","0.0","Andrigo","Aketxe","Andrigo","Aketxe","0.0","0.0","Chengdu Rongcheng","SD Eibar","Chengdu Rongcheng","SD Eibar","0.0","0.0","Chengdu Rongcheng","SD Eibar","Chengdu Rongcheng","SD Eibar","0.11764705882352944","0.11764705882352944","Andrigo","Aketxe","Andrigo","Aketxe","0.1428571428571429","0.1428571428571429","1995-02-27T00:00","1993-12-30T00:00","1995-02-27T00:00","1993-12-30T00:00","0.33333333333333337","0.33333333333333337","18","10","18","10","0.0","0.0","1995-02-27T00:00","1993-12-30T00:00","1995-02-27T00:00","1993-12-30T00:00","0.0","0.0","Andrigo","Aketxe","Andrigo","Aketxe","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","tm_4377","eafc_2335","4.0546211354289065E-5",,"Angeliño","Andy","Angeliño","Andy","0.0","0.0","RB Leipzig","Burgos","rb leipzig","burgos","0.0","0.0","Angeliño","Andy","Angeliño","Andy","0.0","0.0","RB Leipzig","Burgos","RB Leipzig","Burgos","0.0","0.0","RB Leipzig","Burgos","RB Leipzig","Burgos","0.09999999999999998","0.09999999999999998","Angeliño","Andy","Angeliño","Andy","0.25","0.25","1997-01-04T00:00","1990-01-30T00:00","1997-01-04T00:00","1990-01-30T00:00","0.0","0.0","3","17","3","17","0.0","0.0","1997-01-04T00:00","1990-01-30T00:00","1997-01-04T00:00","1990-01-30T00:00","0.0","0.0","Angeliño","Andy","Angeliño","Andy","0.25","0.25"
"WekaMatchingRule","tm_5606","eafc_6567","2.7889594158246502E-5",,"Alexsandro","Algobia","Alexsandro","Algobia","0.0","0.0","LOSC Lille","Levante","losc lille","levante","0.0","0.0","Alexsandro","Algobia","Alexsandro","Algobia","0.0","0.0","LOSC Lille","Levante","LOSC Lille","Levante","0.0","0.0","LOSC Lille","Levante","LOSC Lille","Levante","0.19999999999999996","0.19999999999999996","Alexsandro","Algobia","Alexsandro","Algobia","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","1999-06-23T00:00","1999-08-09T00:00","1999-06-23T00:00","1.0","1.0","4","23","4","23","0.0","0.0","1999-08-09T00:00","1999-06-23T00:00","1999-08-09T00:00","1999-06-23T00:00","0.0","0.0","Alexsandro","Algobia","Alexsandro","Algobia","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_5606","eafc_4383","1.462317312917649E-5",,"Alexsandro","A. Arslan","Alexsandro","A. Arslan","0.0","0.0","LOSC Lille","Magdeburg","losc lille","magdeburg","0.0","0.0","Alexsandro","A. Arslan","Alexsandro","A. Arslan","0.0","0.0","LOSC Lille","Magdeburg","LOSC Lille","Magdeburg","0.0","0.0","LOSC Lille","Magdeburg","LOSC Lille","Magdeburg","0.0","0.0","Alexsandro","A. Arslan","Alexsandro","A. Arslan","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","1994-03-30T00:00","1999-08-09T00:00","1994-03-30T00:00","0.0","0.0","4","8","4","8","0.0","0.0","1999-08-09T00:00","1994-03-30T00:00","1999-08-09T00:00","1994-03-30T00:00","0.0","0.0","Alexsandro","A. Arslan","Alexsandro","A. Arslan","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","tm_4377","eafc_1491","6.251812572226839E-6",,"Angeliño","A. Areola","Angeliño","A. Areola","0.0","0.0","RB Leipzig","West Ham United","rb leipzig","west ham united","0.0","0.0","Angeliño","A. Areola","Angeliño","A. Areola","0.0","0.0","RB Leipzig","West Ham United","RB Leipzig","West Ham United","0.0","0.0","RB Leipzig","West Ham United","RB Leipzig","West Ham United","0.1333333333333333","0.1333333333333333","Angeliño","A. Areola","Angeliño","A. Areola","0.11111111111111116","0.11111111111111116","1997-01-04T00:00","1993-02-27T00:00","1997-01-04T00:00","1993-02-27T00:00","0.0","0.0","3","23","3","23","0.0","0.0","1997-01-04T00:00","1993-02-27T00:00","1997-01-04T00:00","1993-02-27T00:00","0.0","0.0","Angeliño","A. Areola","Angeliño","A. Areola","0.25","0.25"
"WekaMatchingRule","eafc_8798","tm_9758",,"1","S. Edozie","Samuel Edozie","S. Edozie","Samuel Edozie","0.3333333333333333","0.3333333333333333","Southampton","Southampton FC","southampton","southampton fc","0.5","0.0","S. Edozie","Samuel Edozie","S. Edozie","Samuel Edozie","0.0","0.0","Southampton","Southampton FC","Southampton","Southampton FC","0.5","0.0","Southampton","Southampton FC","Southampton","Southampton FC","0.7857142857142857","0.7857142857142857","S. Edozie","Samuel Edozie","S. Edozie","Samuel Edozie","0.6153846153846154","0.6153846153846154","2003-01-28T00:00","2003-01-28T00:00","2003-01-28T00:00","2003-01-28T00:00","1.0","1.0","23","23","23","23","1.0","1.0","2003-01-28T00:00","2003-01-28T00:00","2003-01-28T00:00","2003-01-28T00:00","1.0","1.0","S. Edozie","Samuel Edozie","S. Edozie","Samuel Edozie","0.5833333333333333","0.5833333333333333"
"WekaMatchingRule","eafc_6860","tm_4975",,"1","A. Trubin","Anatoliy Trubin","A. Trubin","Anatoliy Trubin","0.3333333333333333","0.3333333333333333","Benfica","SL Benfica","benfica","sl benfica","0.5","0.0","A. Trubin","Anatoliy Trubin","A. Trubin","Anatoliy Trubin","0.0","0.0","Benfica","SL Benfica","Benfica","SL Benfica","0.5","0.0","Benfica","SL Benfica","Benfica","SL Benfica","0.7","0.7","A. Trubin","Anatoliy Trubin","A. Trubin","Anatoliy Trubin","0.5333333333333333","0.5333333333333333","2001-08-01T00:00","2001-08-01T00:00","2001-08-01T00:00","2001-08-01T00:00","1.0","1.0","1","1","1","1","1.0","1.0","2001-08-01T00:00","2001-08-01T00:00","2001-08-01T00:00","2001-08-01T00:00","1.0","1.0","A. Trubin","Anatoliy Trubin","A. Trubin","Anatoliy Trubin","0.5625","0.5625"
"WekaMatchingRule","tm_5606","eafc_8740","8.476051296292938E-5",,"Alexsandro","Andrew","Alexsandro","Andrew","0.0","0.0","LOSC Lille","Gil Vicente","losc lille","gil vicente","0.0","0.0","Alexsandro","Andrew","Alexsandro","Andrew","0.0","0.0","LOSC Lille","Gil Vicente","LOSC Lille","Gil Vicente","0.0","0.0","LOSC Lille","Gil Vicente","LOSC Lille","Gil Vicente","0.18181818181818177","0.18181818181818177","Alexsandro","Andrew","Alexsandro","Andrew","0.30000000000000004","0.30000000000000004","1999-08-09T00:00","2001-07-01T00:00","1999-08-09T00:00","2001-07-01T00:00","0.33333333333333337","0.33333333333333337","4","42","4","42","0.0","0.0","1999-08-09T00:00","2001-07-01T00:00","1999-08-09T00:00","2001-07-01T00:00","0.0","0.0","Alexsandro","Andrew","Alexsandro","Andrew","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","tm_3041","eafc_8073","1.553041783423725E-5",,"Andrigo","Ayesa","Andrigo","Ayesa","0.0","0.0","Chengdu Rongcheng","Real Sociedad","chengdu rongcheng","real sociedad","0.0","0.0","Andrigo","Ayesa","Andrigo","Ayesa","0.0","0.0","Chengdu Rongcheng","Real Sociedad","Chengdu Rongcheng","Real Sociedad","0.0","0.0","Chengdu Rongcheng","Real Sociedad","Chengdu Rongcheng","Real Sociedad","0.23529411764705888","0.23529411764705888","Andrigo","Ayesa","Andrigo","Ayesa","0.1428571428571429","0.1428571428571429","1995-02-27T00:00","2001-04-02T00:00","1995-02-27T00:00","2001-04-02T00:00","0.0","0.0","18","30","18","30","0.0","0.0","1995-02-27T00:00","2001-04-02T00:00","1995-02-27T00:00","2001-04-02T00:00","0.0","0.0","Andrigo","Ayesa","Andrigo","Ayesa","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","eafc_2254","tm_10618",,"1","E. Durm","Erik Durm","E. Durm","Erik Durm","0.3333333333333333","0.3333333333333333","Kaiserslautern","1.FC Kaiserslautern","kaiserslautern","1.fc kaiserslautern","0.3333333333333333","0.0","E. Durm","Erik Durm","E. Durm","Erik Durm","0.0","0.0","Kaiserslautern","1.FC Kaiserslautern","Kaiserslautern","1.FC Kaiserslautern","0.3333333333333333","0.0","Kaiserslautern","1.FC Kaiserslautern","Kaiserslautern","1.FC Kaiserslautern","0.736842105263158","0.736842105263158","E. Durm","Erik Durm","E. Durm","Erik Durm","0.6666666666666667","0.6666666666666667","1992-05-12T00:00","1992-05-12T00:00","1992-05-12T00:00","1992-05-12T00:00","1.0","1.0","37","37","37","37","1.0","1.0","1992-05-12T00:00","1992-05-12T00:00","1992-05-12T00:00","1992-05-12T00:00","1.0","1.0","E. Durm","Erik Durm","E. Durm","Erik Durm","0.625","0.625"
"WekaMatchingRule","tm_9318","eafc_7538","8.642265313354552E-5",,"Alemão","Alkain","Alemão","Alkain","0.0","0.0",,"Deportivo Alavés","","deportivo alavés","0.0","0.0","Alemão","Alkain","Alemão","Alkain","0.0","0.0",,"Deportivo Alavés",,"Deportivo Alavés","0.0","0.0",,"Deportivo Alavés",,"Deportivo Alavés","0.0","0.0","Alemão","Alkain","Alemão","Alkain","0.33333333333333337","0.33333333333333337","1998-04-01T00:00","1997-06-26T00:00","1998-04-01T00:00","1997-06-26T00:00","0.6666666666666667","0.6666666666666667","14","17","14","17","0.0","0.0","1998-04-01T00:00","1997-06-26T00:00","1998-04-01T00:00","1997-06-26T00:00","0.0","0.0","Alemão","Alkain","Alemão","Alkain","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","eafc_9874","tm_10179",,"0","S. Finch","Sam Field","S. Finch","Sam Field","0.0","0.0","Middlesbrough","Queens Park Rangers","middlesbrough","queens park rangers","0.0","0.0","S. Finch","Sam Field","S. Finch","Sam Field","0.0","0.0","Middlesbrough","Queens Park Rangers","Middlesbrough","Queens Park Rangers","0.0","0.0","Middlesbrough","Queens Park Rangers","Middlesbrough","Queens Park Rangers","0.10526315789473684","0.10526315789473684","S. Finch","Sam Field","S. Finch","Sam Field","0.4444444444444444","0.4444444444444444","2005-08-05T00:00","1998-05-08T00:00","2005-08-05T00:00","1998-05-08T00:00","0.0","0.0","64","8","64","8","0.0","0.0","2005-08-05T00:00","1998-05-08T00:00","2005-08-05T00:00","1998-05-08T00:00","0.0","0.0","S. Finch","Sam Field","S. Finch","Sam Field","0.3666666666666667","0.3666666666666667"
"WekaMatchingRule","tm_9318","eafc_6447","1.483782123843864E-5",,"Alemão","André Anderson","Alemão","André Anderson","0.0","0.0",,"Lazio","","lazio","0.0","0.0","Alemão","André Anderson","Alemão","André Anderson","0.0","0.0",,"Lazio",,"Lazio","0.0","0.0",,"Lazio",,"Lazio","0.0","0.0","Alemão","André Anderson","Alemão","André Anderson","0.2142857142857143","0.2142857142857143","1998-04-01T00:00","1999-09-23T00:00","1998-04-01T00:00","1999-09-23T00:00","0.6666666666666667","0.6666666666666667","14","28","14","28","0.0","0.0","1998-04-01T00:00","1999-09-23T00:00","1998-04-01T00:00","1999-09-23T00:00","0.0","0.0","Alemão","André Anderson","Alemão","André Anderson","0.375","0.375"
"WekaMatchingRule","eafc_9362","tm_5054",,"1","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","1.0","1.0","Sporting CP","Sporting CP","sporting cp","sporting cp","1.0","0.0","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","1.0","1.0","Sporting CP","Sporting CP","Sporting CP","Sporting CP","1.0","1.0","Sporting CP","Sporting CP","Sporting CP","Sporting CP","1.0","1.0","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","1.0","1.0","2005-04-28T00:00","2005-04-28T00:00","2005-04-28T00:00","2005-04-28T00:00","1.0","1.0","91","91","91","91","1.0","1.0","2005-04-28T00:00","2005-04-28T00:00","2005-04-28T00:00","2005-04-28T00:00","1.0","1.0","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","Rodrigo Ribeiro","1.0","1.0"
"WekaMatchingRule","tm_9318","eafc_6442","7.1364098296487315E-6",,"Alemão","A. Abqar","Alemão","A. Abqar","0.0","0.0",,"Deportivo Alavés","","deportivo alavés","0.0","0.0","Alemão","A. Abqar","Alemão","A. Abqar","0.0","0.0",,"Deportivo Alavés",,"Deportivo Alavés","0.0","0.0",,"Deportivo Alavés",,"Deportivo Alavés","0.0","0.0","Alemão","A. Abqar","Alemão","A. Abqar","0.125","0.125","1998-04-01T00:00","1999-03-10T00:00","1998-04-01T00:00","1999-03-10T00:00","0.6666666666666667","0.6666666666666667","14","5","14","5","0.0","0.0","1998-04-01T00:00","1999-03-10T00:00","1998-04-01T00:00","1999-03-10T00:00","0.0","0.0","Alemão","A. Abqar","Alemão","A. Abqar","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","eafc_10009","tm_5954",,"1","H. Idasiak","Hubert Idasiak","H. Idasiak","Hubert Idasiak","0.3333333333333333","0.3333333333333333","Napoli","SSC Napoli","napoli","ssc napoli","0.5","0.0","H. Idasiak","Hubert Idasiak","H. Idasiak","Hubert Idasiak","0.0","0.0","Napoli","SSC Napoli","Napoli","SSC Napoli","0.5","0.0","Napoli","SSC Napoli","Napoli","SSC Napoli","0.6","0.6","H. Idasiak","Hubert Idasiak","H. Idasiak","Hubert Idasiak","0.6428571428571428","0.6428571428571428","2002-02-03T00:00","2002-02-03T00:00","2002-02-03T00:00","2002-02-03T00:00","1.0","1.0","16","16","16","16","1.0","1.0","2002-02-03T00:00","2002-02-03T00:00","2002-02-03T00:00","2002-02-03T00:00","1.0","1.0","H. Idasiak","Hubert Idasiak","H. Idasiak","Hubert Idasiak","0.5833333333333333","0.5833333333333333"
"WekaMatchingRule","tm_5699","eafc_6645","0.0035636927257516556",,"Adson","Anderson","Adson","Anderson","0.0","0.0","FC Nantes","Austria Lustenau","fc nantes","austria lustenau","0.0","0.0","Adson","Anderson","Adson","Anderson","0.0","0.0","FC Nantes","Austria Lustenau","FC Nantes","Austria Lustenau","0.0","0.0","FC Nantes","Austria Lustenau","FC Nantes","Austria Lustenau","0.1875","0.1875","Adson","Anderson","Adson","Anderson","0.625","0.625","2000-10-06T00:00","1998-01-03T00:00","2000-10-06T00:00","1998-01-03T00:00","0.33333333333333337","0.33333333333333337","20","28","20","28","0.0","0.0","2000-10-06T00:00","1998-01-03T00:00","2000-10-06T00:00","1998-01-03T00:00","0.0","0.0","Adson","Anderson","Adson","Anderson","0.625","0.625"
"WekaMatchingRule","tm_5699","eafc_9916","2.3142369932277842E-4",,"Adson","A. Arioli","Adson","A. Arioli","0.0","0.0","FC Nantes","Cosenza","fc nantes","cosenza","0.0","0.0","Adson","A. Arioli","Adson","A. Arioli","0.0","0.0","FC Nantes","Cosenza","FC Nantes","Cosenza","0.0","0.0","FC Nantes","Cosenza","FC Nantes","Cosenza","0.2222222222222222","0.2222222222222222","Adson","A. Arioli","Adson","A. Arioli","0.2222222222222222","0.2222222222222222","2000-10-06T00:00","2003-05-24T00:00","2000-10-06T00:00","2003-05-24T00:00","0.0","0.0","20","20","20","20","1.0","1.0","2000-10-06T00:00","2003-05-24T00:00","2000-10-06T00:00","2003-05-24T00:00","0.0","0.0","Adson","A. Arioli","Adson","A. Arioli","0.33333333333333337","0.33333333333333337"
